journal_id,journal,journal_embedding_0,journal_embedding_1,journal_embedding_2,journal_embedding_3,journal_embedding_4,journal_embedding_5,journal_embedding_6,journal_embedding_7,journal_embedding_8,journal_embedding_9,journal_embedding_10,journal_embedding_11,journal_embedding_12,journal_embedding_13,journal_embedding_14,journal_embedding_15,journal_embedding_16,journal_embedding_17,journal_embedding_18,journal_embedding_19,journal_embedding_20,journal_embedding_21,journal_embedding_22,journal_embedding_23,journal_embedding_24,journal_embedding_25,journal_embedding_26,journal_embedding_27,journal_embedding_28,journal_embedding_29,journal_embedding_30,journal_embedding_31,journal_embedding_32,journal_embedding_33,journal_embedding_34,journal_embedding_35,journal_embedding_36,journal_embedding_37,journal_embedding_38,journal_embedding_39,journal_embedding_40,journal_embedding_41,journal_embedding_42,journal_embedding_43,journal_embedding_44,journal_embedding_45,journal_embedding_46,journal_embedding_47,journal_embedding_48,journal_embedding_49,journal_embedding_50,journal_embedding_51,journal_embedding_52,journal_embedding_53,journal_embedding_54,journal_embedding_55,journal_embedding_56,journal_embedding_57,journal_embedding_58,journal_embedding_59,journal_embedding_60,journal_embedding_61,journal_embedding_62,journal_embedding_63,journal_embedding_64,journal_embedding_65,journal_embedding_66,journal_embedding_67,journal_embedding_68,journal_embedding_69,journal_embedding_70,journal_embedding_71,journal_embedding_72,journal_embedding_73,journal_embedding_74,journal_embedding_75,journal_embedding_76,journal_embedding_77,journal_embedding_78,journal_embedding_79,journal_embedding_80,journal_embedding_81,journal_embedding_82,journal_embedding_83,journal_embedding_84,journal_embedding_85,journal_embedding_86,journal_embedding_87,journal_embedding_88,journal_embedding_89,journal_embedding_90,journal_embedding_91,journal_embedding_92,journal_embedding_93,journal_embedding_94,journal_embedding_95,journal_embedding_96,journal_embedding_97,journal_embedding_98,journal_embedding_99,journal_embedding_100,journal_embedding_101,journal_embedding_102,journal_embedding_103,journal_embedding_104,journal_embedding_105,journal_embedding_106,journal_embedding_107,journal_embedding_108,journal_embedding_109,journal_embedding_110,journal_embedding_111,journal_embedding_112,journal_embedding_113,journal_embedding_114,journal_embedding_115,journal_embedding_116,journal_embedding_117,journal_embedding_118,journal_embedding_119,journal_embedding_120,journal_embedding_121,journal_embedding_122,journal_embedding_123,journal_embedding_124,journal_embedding_125,journal_embedding_126,journal_embedding_127
465,Plasma Processes and Polymers,1.732552,-0.9554043,-0.10082257,0.35137734,-0.27824348,0.09456958,-0.614359,0.09103668,0.62310636,1.3697137,-2.229606,0.84677,-0.53564703,-0.99862736,0.5305656,-0.9064193,0.563884,-0.0069641033,0.28734878,-1.2054172,0.10271614,0.12706548,-0.8273571,0.33784065,0.45978156,0.5769677,-0.40788412,-0.38086095,1.9017122,0.80919063,0.24975987,-0.6464772,0.2597427,-0.9729212,-0.056655865,0.33975524,-0.32681483,0.34407786,0.2739499,0.053737715,0.98678005,-0.6709536,-0.056707703,0.59293133,-0.80296814,0.5720449,-1.1853647,0.036103502,0.38721788,-0.08020582,-0.4582572,0.5129186,0.8910267,-1.3953985,0.76075184,0.19070548,-0.008494413,-0.5536069,-0.20955458,0.29534307,0.85492444,-0.88077223,0.09900317,0.29160926,-0.15298052,0.19400929,0.16916727,0.04320903,-0.759837,0.10211809,0.14460088,-0.052638967,-0.22671555,-0.56997776,0.13213028,-0.11621377,0.38043198,0.05841276,0.22860545,-0.45235267,-0.2171095,0.4068987,-0.31763402,0.11630167,-0.07673299,-0.088534705,-0.12586014,0.2455929,-0.16755524,-0.03452895,0.1760414,0.31314445,0.8388806,-0.26823056,-0.34897774,0.06673138,-0.3322657,0.83282894,-0.08485037,-0.13671905,0.28904042,0.22874922,-0.025589475,-0.30148217,-0.047814265,0.436753,0.64493763,0.08348212,-0.124974266,0.2351717,-0.6949993,-0.019635007,0.24246389,-0.59913445,0.02331476,0.6343218,0.01545373,0.15708105,0.07501921,0.49813694,0.6177694,0.41571012,-0.34527737,0.28559974,-0.49622625,0.15494722,0.2425437,-0.1258553
373,Journal of Materials Science Letters,2.000527,0.03684041,0.17026512,0.18051021,2.450264,-0.62314636,0.6625371,1.2753319,-0.9739371,0.07667597,-1.2042072,-0.27440697,-0.30144218,0.61495364,-0.49311295,0.3857779,0.30598453,0.19289476,-0.547879,-0.18330713,0.5796016,-0.62455,0.72420955,-0.35920838,-0.15201265,-0.3841091,0.07193301,-0.3433338,-0.86136574,0.29468033,0.12099551,0.03538064,-0.087642215,0.041606557,0.40044606,-0.18634573,-0.48559678,0.059940636,0.006013724,0.21712622,0.25283423,-0.23468132,-0.5269525,0.06301636,0.26993388,-0.41306892,-0.16584568,0.1262881,0.10674689,0.03186089,-0.14770466,-0.042748597,-0.3248604,0.017589675,0.03902014,-0.033261918,0.117693774,-0.09430189,-0.24040899,-0.33373973,0.3425399,-0.24759755,-0.1243654,-0.033319846,-0.069985844,0.02432909,0.19945964,-0.03041667,0.051181935,-0.115511805,-0.04697827,0.049065847,-0.0753276,0.08083284,0.13482854,0.48852515,-0.21667708,-0.12309251,0.22090589,-0.10446638,-0.09471876,-0.0030165312,0.08557337,0.020630568,0.25269157,-0.2121248,0.26906344,0.082331456,-0.04539372,-0.14382143,0.14127046,-0.0002220836,-0.08499197,-0.016448373,-0.051499195,0.2625799,-0.1335423,0.10362626,0.020581672,0.09811643,0.043461993,-0.019655753,-0.10410356,0.31567293,-0.031241976,0.14045759,0.08145824,-0.06383622,0.15995507,-0.00817077,0.12427862,0.12689698,-0.076305114,0.18435752,-0.28587067,-0.008655649,-0.10806547,0.02784593,-0.12190713,-0.13884318,-0.022882294,-0.04161266,0.058285687,0.16082744,-0.13167162,-0.08999718,-0.15357687,-0.07492701
126,Korean Journal of Chemical Engineering,0.7793558,-0.49215665,1.7325786,0.7344653,0.11683011,-2.5322857,0.4648819,-0.61197835,-1.1185327,-0.2718391,1.0732555,-0.15314136,-0.39774022,-0.24457839,-1.641954,0.8857039,-0.3485817,0.6355749,0.63357633,0.7424425,-0.502981,1.161117,-0.4458002,0.13697226,0.28457892,0.43310875,0.056067545,-0.28531048,0.18505207,0.22290213,0.74792254,0.068711385,0.26110965,-0.15576108,0.6075031,-0.0799472,0.4721263,0.1796349,-0.2940071,-0.2862905,-0.3698677,-0.38331008,0.040475175,0.15861277,-0.4542557,0.056616075,0.11824494,-0.41749147,0.408159,0.34208292,-0.23163185,0.24058048,0.3143773,0.005029318,0.5648967,0.2445554,-0.11018933,-0.06678125,-0.23340306,0.10423766,0.116793305,-0.010582606,-0.05592637,0.3510602,0.21181634,0.2510223,-0.42178285,-0.4757307,0.22558536,-0.06588245,-0.021000348,-0.0059549273,-0.012074776,0.57595456,0.24366206,-0.1921785,-0.1123447,-0.13454834,0.21812657,-0.009618958,-0.10270865,0.07796142,0.04623685,0.16427068,0.21498446,-0.1081897,-0.40168807,0.009790199,0.07583306,-0.19475174,0.56214255,0.19857143,-0.003169938,0.14803696,-0.16972281,0.30614856,-0.26920515,-0.20832747,0.032486424,-0.061684366,0.15565962,0.14216541,0.17964923,-0.44221744,0.21586335,0.030387528,0.21775217,-0.1149136,0.07415431,-0.14863686,0.06928586,0.06450547,-0.011424536,-0.01801411,-0.14819315,-0.077064596,0.03657462,-0.39342257,-0.15893334,-0.074352235,-0.08282589,-0.030430004,-0.14357561,-0.16520457,-0.012298478,-0.23565677,0.076853245,0.020788424
903,Chemische Berichte,-1.6290834,-2.1126814,0.38407174,0.16109487,0.31295252,1.2311974,-1.7451568,-1.0697386,0.19026858,0.7505197,0.5807878,0.7795511,-0.41544348,-0.14314102,0.4093483,0.25011063,-0.6792114,-0.47912002,1.661539,0.3248348,1.0433258,-0.8454365,0.3016975,0.014515209,0.3174449,-0.2718349,-0.04727295,-0.8278872,0.68804985,-0.75349575,1.8165505,0.29420906,0.26495254,0.11703828,-0.39146158,0.40290308,-0.6750364,-0.05162121,-0.2419235,-0.3750054,0.42536065,-0.08448078,0.2089728,-0.30315775,0.63447845,0.18554826,0.060384303,-0.17206007,0.41121152,0.3577256,0.3405249,-0.0595968,-0.10431872,0.2137743,0.15498379,0.34718835,0.008428673,0.119433254,-0.23429866,0.008342604,0.1954885,0.52417064,-0.6347383,-0.12748818,0.07719312,-0.11310928,-0.0039469106,0.7773423,-0.20768328,-0.45439875,0.08964027,0.38243806,0.6186661,0.19948141,0.24879788,-0.6856443,-0.41137722,0.23391594,0.5288205,0.10239601,0.13565797,0.0008841781,-0.116293006,-0.43234408,1.3057755,0.3606029,-0.07846461,-0.36100802,-0.17786123,-0.31087568,-0.10490057,0.24052331,0.22160126,0.7248447,-0.29719934,-0.09244646,0.40540108,-0.15819632,1.0397245,0.17021625,-0.56209296,0.06729298,0.08991107,0.7501834,0.029823164,0.4851461,-0.012588133,-0.041210063,0.16774294,-0.37330687,0.020219674,-0.027175382,0.5602596,-0.029318128,0.18311775,0.03705049,-0.1722711,-0.25552228,-0.19195569,0.033373058,-0.040382635,0.05982515,-0.5032054,-0.17789152,-0.12135693,0.026585689,0.110932305,0.111041665
304,Zeitschrift f??r Physikalische Chemie,-1.7430692,-0.41714492,-0.9024212,1.0269938,0.7829733,1.2592655,-1.457469,-0.5024588,-0.25842234,0.06573312,0.6178632,0.47289038,0.5426129,0.47863767,-0.3807726,0.25728464,-0.514186,0.16948712,1.6126608,0.5759352,0.50835973,0.057059143,-0.10391131,-0.5955654,-0.42178914,-0.309471,-0.09537797,-0.16222394,0.079053625,-0.1354807,0.3650908,-0.57196206,-0.07130299,0.35513586,-0.32465893,0.1719795,0.11268591,0.37078092,-0.6024187,-0.0047313836,-0.30357528,0.07021531,-0.12844959,-0.30183405,0.74608403,0.51829004,-0.3713375,0.33642274,-0.14159735,-0.10458204,0.4349589,-0.038648676,0.10856852,0.5308081,-0.387857,0.21003407,-0.5205645,0.3183616,-0.30856127,-0.267578,0.467493,-0.09834953,-0.63906854,0.37152374,0.075557806,0.51556903,0.059239294,-0.05462232,-0.16860697,-0.07466129,0.47875184,0.22808427,0.014972052,0.14287835,-0.17507553,0.48571026,-0.019023692,0.21370341,0.3714324,0.1560125,-0.7050333,0.30845284,0.8295697,-0.026404792,0.254808,0.13582066,-0.26761016,0.12355234,-0.11970403,-0.08606033,-0.1037995,-0.033270285,0.2793166,0.13851161,-0.086167894,-0.07127833,0.07458438,-0.0066897087,-0.24969082,0.48311967,-0.21628869,-0.27850395,0.060696557,0.2651672,0.19284247,-0.30158576,-0.10351079,0.17827116,0.116460375,-0.1267115,0.33065063,0.18167768,0.2270104,-0.051847268,-0.004421275,-0.29246435,-0.5318141,-0.05995474,0.047513515,0.13242224,0.2954391,0.0680445,-0.009972853,0.0104837185,0.15210946,-0.096358426,-0.044904504,0.1281879
780,Nature Biotechnology,-2.2380009,0.17219523,1.6837056,-2.3900738,-1.011059,-0.5525237,0.7044441,2.9978056,-0.7101324,-0.5964023,0.9974951,0.08115317,2.4042053,-0.1507404,0.7860638,-0.35923162,-0.07176549,-0.20968641,-0.6554663,-0.2103069,-0.22309084,-0.39184016,-0.026433647,-0.083324574,0.55368084,0.18150589,-0.61504614,0.023371479,0.086647235,-0.22036222,0.3278408,-1.4313432,0.1642839,0.55290467,0.7289941,0.051757224,-0.24134874,0.32990324,-0.1794293,0.5187274,0.10906685,-0.8571848,0.21881674,0.40209514,0.16598213,-0.12460285,-0.22623445,0.53373927,0.75265646,0.120453246,0.092186406,-0.4387549,-0.19116421,0.81461173,-0.21819139,-0.4361498,0.23436351,0.16185714,0.61146075,0.4859547,0.21009731,-0.37613633,-0.004667939,-0.25357124,-0.31459156,-0.50373924,-0.4022111,-0.3187168,0.43250412,-0.388123,-0.04596176,-0.07630251,-0.2953417,-0.34932315,0.0049568503,-0.25299948,0.5982557,-0.25586423,0.085461736,-0.30673268,-0.14457087,-0.28225812,-0.27865055,0.24456394,0.06444296,-0.18456276,0.0059789466,-0.4742079,-0.2800541,-0.11458467,0.1393029,-0.23398094,-0.027128866,-0.12908493,0.3458649,0.23538718,-0.05037176,0.02457156,-0.19446988,-0.1639857,0.0049380725,0.11905293,0.31056666,-0.36361754,-0.059534915,0.09385386,0.2653599,-0.586852,0.12416926,0.09125263,-0.05426976,0.063020304,0.011064133,-0.62866896,-0.076801404,-0.14476702,0.019601475,0.44897923,-0.099659204,0.021182004,-0.060071316,0.37252855,-0.21439223,-0.07845244,0.13265514,0.11486309,-0.08894378,0.083045565
525,Biomaterials,0.46208188,-1.3254285,0.085388355,-2.8466015,0.12528066,0.9256757,0.73858637,1.1659662,1.1877645,-0.09123385,-1.0645623,-1.7598804,0.894738,-1.0785774,0.3964445,0.0929719,-0.042556547,0.76193744,0.7333281,-0.09402601,1.0880969,0.93950874,-1.1040778,0.73726624,0.25973108,-0.5945305,0.48984894,-0.40434384,-0.8833725,-1.0193422,0.2848829,-0.13706484,1.0194885,0.00063026807,0.3016987,-0.55278176,0.2602646,-0.5725875,0.46206555,0.50654763,0.26778677,0.14015654,-0.15085934,0.49574295,0.49463323,-0.50608224,0.37182802,-0.38617396,-0.21250659,0.22805786,0.63930863,0.016385626,0.7020266,-0.3124744,0.30633482,-0.033131074,-0.072573364,-0.35442963,-0.4873412,0.073519364,0.31583172,0.1177218,0.37551963,-0.57531416,-0.8153487,0.18877293,0.06180368,0.3234564,-0.46802127,0.49046618,0.15979856,0.70322925,-0.10586453,0.42321017,0.33379832,0.517888,-0.6633502,-0.099498294,-0.44974872,-0.7209229,0.17658892,0.18183458,-0.28369305,-0.067108504,0.339171,0.15832882,0.08925728,-0.014556605,0.050062966,0.16522186,-0.23671573,0.14601198,0.040449113,-0.2679445,0.46227342,0.27506903,0.47925848,0.36256504,0.17834906,-0.026298678,-0.1007166,0.045999262,0.12242978,-0.2093225,-0.26807073,0.07935789,-0.06316436,0.044079162,0.22543423,0.105606124,-0.12219481,-0.025285652,-0.03872646,0.06600594,0.17577216,-0.1973473,0.11200593,-0.22599745,0.075261906,-0.17391369,-0.13595209,0.14727135,-0.15837751,0.092944644,0.16218942,-0.09975315,-0.002596627,0.032359183
503,JOM,-1.2541729,1.0313146,-2.3831878,0.62632,0.24413067,0.07633869,-1.1968868,-0.09513268,-1.3772597,0.49688727,0.14344926,0.29731247,-1.2138348,0.24387766,-0.102773905,-0.25125358,-0.70001596,-0.29716846,0.17695324,1.3017254,-0.107355505,1.2774125,-0.54962933,-0.484959,0.12544493,0.6746631,1.1670388,0.43592936,0.11476925,2.1220634,-0.23613414,-0.9579137,0.6383362,0.8384801,-0.4806766,-0.05962419,0.497806,0.3525887,-0.5668244,0.5877744,-1.0681916,0.9750262,0.13444318,-0.081269436,0.6374132,0.57342,0.90256006,0.108917974,0.7446702,-1.229445,0.55343086,-0.9095588,-0.6290669,-0.945964,-0.03456898,1.7261525,0.061525512,-0.0025309334,-0.770984,0.45626047,0.12801084,-1.112944,0.6034494,-0.6284893,-0.61790454,0.6451356,0.120848656,-0.021535382,0.5081984,-0.0594307,-0.021611743,-0.2992263,-0.58094794,1.2802097,-0.052287973,0.6301957,-0.6164195,-0.39257574,0.66043806,-0.5415806,0.21763515,0.5908391,1.400054,-0.30515584,0.088452116,0.6518005,0.25396904,-0.74980354,0.024976406,-0.31838378,0.6788096,1.0500044,-0.5821049,-0.0035227502,0.19670826,-0.02251622,0.10939956,0.18481837,-1.077234,0.23184799,-0.3198751,-0.74094194,-0.21391943,-0.091484204,0.36618897,0.04680581,-0.31476748,-0.4208123,-0.003493751,-0.26382515,0.36001185,-0.50887525,0.01569073,0.32143867,-0.00729604,0.683963,-0.0023120365,0.03733978,-0.4224512,-0.6444834,-0.19518842,0.225953,0.10035911,0.42497492,0.10819571,0.4057815,0.17641193,0.19739515
1277,Chemical Photocatalysis,0.51117027,-1.5900757,1.3275615,-0.2095046,-2.0056298,1.5365577,-0.92369497,-1.5450399,0.2830897,-0.059819188,0.5879333,1.909024,1.1706839,-0.7936284,-0.9589565,2.4516919,0.58234346,-0.6083402,-0.9287121,0.18347418,0.9022355,-1.4852322,-0.30607295,-0.032871917,-0.17665236,0.507002,1.5105398,-0.802362,-0.84680474,0.30314276,-0.09642595,0.66312003,-0.42066982,0.48619568,0.66082317,-0.13326739,-0.4945282,0.52524555,0.30442244,-0.06924807,-0.57543844,0.66209835,0.76914114,0.05389332,0.37140268,0.07560362,0.12906092,-1.2009587,-0.0814987,0.055766318,-0.42929643,-0.8835734,0.37953547,-0.23979515,-0.6401167,0.27428547,0.27572462,-0.29761913,0.9054852,0.19793631,0.021463608,0.14330912,-0.3413398,-0.5773821,-0.245895,0.20734036,0.12539662,-0.76905465,0.21214743,-0.38708192,-0.37994626,-0.1652265,0.07907636,0.0038121422,0.12594824,0.32077566,-0.5608943,-0.19462574,0.0434562,-0.20866409,-0.036567185,-0.1646291,0.023631962,-0.22846699,0.04684827,-0.47352892,-0.38771385,-0.09844884,-0.065167755,0.35779816,0.36245123,0.12595786,0.06730821,-0.12447118,0.013515209,-0.31615964,-0.081184275,0.33767742,0.0063740923,0.5782589,0.1350979,0.358124,0.2594508,-0.39591125,-0.08136602,0.10232302,-0.17442214,0.16578326,0.19851163,-0.06366607,-0.049719635,0.08726811,-0.24715151,-0.009483188,0.19261013,0.28261128,-0.042500816,0.1583179,0.21318726,0.1229609,0.017250033,-0.27961755,0.041583277,0.13314463,-0.06968946,-0.23740885,0.24523163,-0.10946132
285,ChemPhotoChem,-0.8057737,-1.8264941,-0.102330424,0.5186801,0.15440065,1.0855714,-0.911248,-1.4216468,0.2891245,-0.27696455,0.09103878,0.7124748,-0.025774052,-0.27968854,0.31454787,1.6633456,-0.5536815,0.34565556,1.2542084,0.9245423,1.3956658,0.05379247,-1.364183,-0.45447072,-1.0044866,-0.90484357,-0.62548673,-0.27455,0.9625067,-0.7788621,-0.13162658,0.21200226,-0.8716431,0.21968548,1.2546465,-0.25512645,-0.7754623,0.7222586,-0.13790306,-0.2008682,0.044384155,0.657341,0.14466241,0.3706374,0.8955915,-0.26122412,-0.1897084,-0.27755734,0.38476154,-1.2594202,0.48573756,-0.29047844,-0.3050668,-0.3405256,0.3104967,0.7348147,-0.36850506,0.23896705,0.5324054,0.26403582,0.66488564,0.26320785,-0.4206916,0.4640461,-0.11841385,0.20500058,-0.29536092,0.15672238,-0.14792041,-0.9003005,-0.3778925,-0.03324717,-0.2511916,-0.33905762,-0.27010357,0.16944866,0.23485485,0.5857706,0.21291766,0.084750645,0.35379162,0.17608392,-0.7273272,0.113276854,0.40235156,-0.017318718,0.12594037,0.16470098,0.47278237,-0.17030582,-0.6124365,-0.76225585,0.029468482,-0.10654571,-0.18522379,-0.25086424,-0.19221942,0.016152209,0.010131353,-0.08465484,-0.023010604,-0.3719055,-0.44284979,-0.0009760143,0.1787658,-0.3772892,0.1545844,0.10653169,-0.09452189,-0.15145834,0.21351054,-0.31838447,-0.38806155,0.09781447,-0.097508885,0.11987181,0.04633659,0.17087549,0.13510449,0.03567078,0.17275062,-0.48392695,0.077932335,-0.17748988,0.32600388,0.16661796,0.011174058,0.3705146
564,Frontiers of Chemistry in China,0.1665508,-1.4203703,1.3462678,2.1420124,0.27158046,-0.6585967,0.40387258,-0.33290657,-0.54011273,-0.31093553,1.1918126,0.356248,0.73430616,0.4837139,0.0193197,-0.2610296,0.056818765,0.5865661,0.28859153,1.1403439,-1.0284456,1.3407525,-1.3093921,-0.02966324,-0.15097994,0.4306087,0.5517627,-1.5548779,0.38155007,-0.85666466,-0.84224766,0.29862797,0.08431891,0.033925302,0.18035854,-0.2708494,-0.6482852,0.062661596,0.051855624,0.31627062,0.33407533,0.07272102,-0.47136626,0.6012292,0.023510974,0.32657516,0.33513632,0.80089784,-0.29781884,0.38102904,0.36310062,0.0959028,-0.31199983,0.18214728,0.29276374,-0.30092117,-0.35707375,0.20667084,0.23234493,-0.11567429,-0.21122757,0.17432623,0.7195324,-0.62724614,0.24915734,0.07014053,0.03750236,0.48466033,-0.15894489,-0.08885759,0.27596223,0.32983744,0.24011904,-0.0057202047,-0.15878049,-0.23413098,-0.20000048,0.07988479,-0.3404354,-0.11033494,0.14747411,-0.27963364,0.2002114,-0.25405827,0.10103309,0.23795715,-0.30204445,-0.03823396,-0.22242402,-0.19946921,-0.28952727,0.20094663,-0.07242632,0.17642684,-0.31234887,-0.45240867,-0.13087696,-0.086293906,-0.00081140373,-0.14960635,-0.10837887,0.028321657,0.09869852,0.021755718,0.0646429,0.07546148,-0.00441678,-0.17361243,-0.18203892,0.09272953,0.36434337,-0.013330198,0.10375217,-0.043984815,-0.037598588,0.16730335,-0.11583826,0.2361922,-0.1130112,0.09544046,-0.047334023,-0.1624812,-0.033362634,0.19665763,-0.1082865,0.0935969,0.1356233,0.009881027
1278,Canadian Metallurgical Quarterly,-0.7114723,0.15221617,0.010500686,0.3776356,1.0006483,0.4765097,-0.4336333,-0.538325,-0.6249241,-0.5917683,-0.061691333,-0.45646954,-0.3233652,0.6951706,1.1199094,0.055398636,2.4240427,-0.20208743,1.1991107,-0.7653154,-0.4786226,-0.09507553,1.1845173,-0.5125671,0.34465626,-1.0941797,-1.2246168,-0.67755896,1.1241165,-0.15527019,-0.4817279,1.9594678,0.18166594,-0.9483545,0.2719942,-0.39384994,1.40511,0.5381408,1.0934372,-0.047726948,0.19917227,0.777859,-0.39239925,-0.24277592,0.41320837,0.15650286,0.51369077,0.07046996,-0.8808556,-0.41478506,-0.037112515,0.7186593,0.25501952,-0.29475376,-0.7783255,0.15499918,-0.15200667,-0.16279806,0.21759842,0.3669382,-0.2775422,-0.27507865,-0.23310827,0.74090004,-0.38158673,0.70267016,-0.15718564,0.4183669,0.7824129,1.3956767,0.4922666,-0.3246287,0.03920193,-0.60527563,-0.1380021,-0.16225341,0.6888982,0.6803944,-0.34057507,-0.33494344,-0.054871235,-0.49798617,0.14685914,0.53068054,0.31114417,0.13570663,-0.99466246,0.44058862,-0.27668357,0.97198325,0.4632097,0.5455812,-0.049675822,0.072386034,0.8004277,0.040041,1.1304237,0.35451573,0.5161914,-0.18469763,-0.29151124,0.26196384,-0.49165195,-0.4008286,-0.18211076,-0.2357115,-0.35544893,0.40062726,-0.082206614,0.18191513,0.061415993,0.25782517,-0.6947202,-0.44397417,0.15176523,0.31765917,-0.22363506,0.025589582,0.3116448,-0.47456375,0.0073231,0.22093605,0.18439558,-0.16857296,0.49203348,-0.11478342,-0.11839212,0.13779074
326,Water,-0.57038635,0.81998086,1.0250039,0.2625155,0.9275438,1.9396687,0.65429175,0.49368754,2.1334121,2.5426166,0.5830799,0.6740523,-1.8134359,0.24437435,-0.44843307,-1.0116057,-1.068529,0.53276676,-1.6807157,-0.49524522,-0.55084735,2.3062367,0.016547356,-1.3193113,1.3946791,-0.21224381,0.9024324,-0.11189537,-0.3374257,0.65869814,-0.08973915,0.32022426,-0.7119471,0.05791417,0.23482409,0.49534065,0.5789623,-0.08760351,0.11409965,0.065965384,-0.013896662,0.89965314,0.76595694,-0.38503152,0.3115936,0.102524616,0.23900019,-0.9113325,0.5582383,0.44011635,0.32641944,-0.3561038,0.032290436,-0.45017853,-0.29007483,-0.98904777,0.6320581,0.8219751,0.6412276,0.6842406,0.5144441,0.12173269,0.13654894,0.48037657,0.073521234,-0.024643224,-0.26277775,-0.1708732,-0.51422536,-0.48134276,0.16438107,0.0359974,0.18401301,-0.46825162,0.0556292,-0.08156025,0.023006544,0.3728565,0.13107938,-0.31525114,-0.35061935,0.06299174,-0.51158994,-0.06436375,0.11930969,-0.11669861,-0.29274607,0.15717727,-0.3389509,-0.059652813,-0.23604774,0.08010556,-0.26460195,0.23842317,0.3252036,-0.08741007,-0.020536192,0.2359987,-0.15843695,-0.124665745,0.3431854,0.07143072,0.3948146,0.10680951,-0.120707236,0.12162927,0.09163098,0.0456658,-0.07362413,0.049697474,0.44602644,-0.16467948,-0.3317406,0.34114447,-0.20074773,0.23604946,-0.17088228,0.05584668,-0.3869361,-0.10052493,0.05991837,-0.013196035,0.084656045,0.31697226,-0.27490324,-0.33522445,-0.23509103,-0.1740445
523,Chemie Ingenieur Technik,-1.3423598,-0.14095648,-1.1388628,0.39524195,0.5224215,-0.9240851,-0.9481753,-0.4628112,-0.29643148,0.07152725,0.28884667,-0.017002823,0.9827394,-0.7805396,0.89362127,1.1981806,-0.28367352,0.5226781,1.1014639,0.46307865,1.0322341,-0.06463206,-0.6860858,-0.007481107,0.055942353,-0.770188,0.2475359,0.46976244,0.21311527,-0.42243016,1.2174997,-0.39289796,0.26390204,-0.058778424,-1.1112646,1.0466586,-0.5525874,-0.09019821,-0.44636104,-0.3418701,-0.916697,0.30005646,-0.21769466,-0.02976326,1.2951313,0.5554514,0.112096295,-0.9841238,-0.18174104,0.43227884,0.6055611,-0.5694057,0.24099416,-0.080175124,0.1421599,-0.7061933,-0.6464146,-0.21907897,-0.70405596,-1.0369564,-0.13264497,0.017871093,0.6162138,-0.18776506,-0.14584681,-0.3056279,0.5395387,-0.38297555,0.42629912,-0.6216382,0.44130906,-0.38929674,-0.001724538,-0.441869,0.04384507,-0.1991791,0.22249302,-0.47777793,0.8053252,-0.21616395,0.3232315,0.06575737,-0.42911497,-0.33120283,-0.4538924,0.53614444,-0.044348598,0.05475144,-0.40975282,-0.41495278,-0.6377724,-0.3524975,0.08840482,-0.2715079,-0.40825942,-0.096224725,0.14209343,-0.62678486,0.2507233,-0.08796369,0.16548964,0.28830767,0.6830196,0.05245064,-0.12393121,-0.2423666,-0.057002354,0.33584568,-0.20904586,-0.010757039,-0.3983129,0.06962093,-0.13552956,-0.49774086,0.2808052,-0.051481366,-0.4367659,-0.34742385,-0.05618116,0.019851845,0.10667969,0.21893558,-0.37649933,0.05629888,-0.057406466,0.016050838,-0.040034913,-0.107316785
953,Journal of Advanced Research,-0.9952513,0.7532509,-0.94473237,0.34879795,1.1388154,-1.3354018,0.18889073,0.40092131,-0.7786723,0.3990702,-0.61205167,0.6015413,-0.58910084,-0.16517864,0.2762796,-0.15088871,0.14291939,-0.6641596,-0.62694347,0.084401794,0.33269024,-0.37931764,0.3541707,-0.27242437,-0.098904036,0.88364196,0.078443296,0.32998726,-0.39602947,-0.58478934,-0.69819236,0.067332774,-0.0091840895,0.39618075,-0.06941336,0.36800218,-0.23756866,0.032895166,0.33004704,0.045643657,0.2662157,-0.30083936,0.10495613,0.054045804,-0.57276326,-0.21692395,0.5497631,-0.08531518,0.012586654,0.37909496,-0.454061,-0.04229349,-0.3995649,0.12569457,-0.014887017,0.48791465,-0.34978208,-0.028077276,-0.37438267,-0.28035438,-0.1336684,0.29193234,-0.004295413,0.043729365,-0.21809958,-0.525172,0.017538777,-0.12615491,-0.31228495,-0.3428503,0.042244446,0.4441746,0.27346212,-0.00633738,-0.042495135,0.4188207,-0.08691448,-0.20136926,-0.021788875,0.086554885,-0.036025792,-0.06346578,0.12038504,0.31344852,-0.059909377,0.107638754,0.028350202,-0.17409664,-0.17213078,-0.0040990915,0.012822783,0.0025834076,-0.041088674,0.25273842,-0.14302723,0.014798961,-0.033391263,-0.37742075,0.23786446,-0.06387082,0.21477252,0.057860494,-0.00046947887,0.11316015,-0.19646674,-0.12269565,0.14141044,-0.14882022,0.16458933,0.04177899,-0.22098117,0.11138065,-0.07538792,0.123231985,0.17792828,0.11035608,0.16631073,-0.02521115,-0.092866585,-0.06671993,-0.07742427,-0.28935355,-0.16371158,-0.10490057,0.06486884,0.010743791,0.053272825,0.17960449
